CustomerID,Recency,Frequency,Monetary,Cluster
14738.0,42,54,1314.45,0
14739.0,3,60,3902.28,0
14740.0,196,89,1448.21,3
14741.0,11,59,1400.34,0
14744.0,15,26,1099.98,0
14745.0,112,69,1220.26,1
14747.0,248,18,328.2,3
14748.0,28,89,1415.75,0
14752.0,43,5,389.64,1
14753.0,86,30,563.15,1
14754.0,44,41,638.05,0
14755.0,9,235,5010.28,0
14756.0,14,38,738.96,0
14757.0,74,19,420.5,1
14758.0,144,71,1484.06,1
14759.0,4,102,1625.97,0
14760.0,296,5,89.2,3
14761.0,58,11,255.9,1
14762.0,263,21,300.52,3
14764.0,46,6,278.3,1
14765.0,28,39,254.11,0
14766.0,7,135,2473.37,0
14768.0,16,5,192.60000000000002,0
14769.0,2,1090,10674.75,0
14770.0,231,52,876.42,3
14772.0,111,9,139.26,1
14775.0,57,60,1011.9,1
14776.0,50,117,2538.3,0
14778.0,126,35,730.86,1
14779.0,280,41,386.15,3
14780.0,54,27,447.68,1
14782.0,319,6,200.10000000000002,3
14784.0,25,15,289.99,0
14785.0,9,3,77.4,0
14788.0,6,30,679.4399999999999,0
14789.0,28,6,197.64,0
14790.0,16,46,745.06,0
14792.0,63,2,6.2,1
14793.0,20,14,228.99,0
14794.0,2,80,1319.91,0
14795.0,165,6,131.45000000000002,1
14796.0,0,1141,8022.49,0
14798.0,52,12,173.74,1
14799.0,50,13,157.7,1
14800.0,47,385,4339.74,0
14801.0,60,59,193.14,1
14803.0,161,44,845.55,1
14804.0,8,12,353.27,0
14805.0,14,47,554.65,0
14806.0,74,11,193.39000000000001,1
14808.0,39,235,2741.17,0
14810.0,40,255,2087.88,0
14813.0,369,30,155.43,3
14815.0,36,53,778.5,0
14816.0,196,4,271.85,3
14817.0,199,63,1110.34,3
14818.0,73,48,657.8,1
14819.0,63,13,272.07,1
14820.0,20,29,507.29,0
14821.0,366,2,48.800000000000004,3
14823.0,179,70,321.43,1
14824.0,9,29,1127.71,0
14825.0,3,121,2226.91,0
14828.0,196,17,2139.76,3
14829.0,28,42,697.55,0
14830.0,52,40,197.13,1
14834.0,17,67,1720.3,0
14836.0,9,6,102.44999999999999,0
14837.0,89,108,1649.5,1
14840.0,267,4,62.85,3
14841.0,52,138,3295.76,0
14842.0,43,145,2824.69,0
14844.0,63,130,3189.81,0
14847.0,148,13,309.4,1
14849.0,21,388,7930.54,0
14850.0,311,21,325.75,3
14851.0,22,28,511.35,0
14852.0,57,143,2836.69,0
14853.0,23,9,475.8,0
14854.0,77,127,2759.83,1
14855.0,118,20,645.65,1
14856.0,35,66,1311.3799999999999,0
14857.0,59,60,1173.12,1
14859.0,12,58,1353.74,0
14860.0,18,11,170.32,0
14861.0,51,6,125.79,1
14862.0,25,48,841.1999999999999,0
14863.0,28,11,266.76,0
14865.0,6,4,52.2,0
14866.0,10,99,14389.9,0
14867.0,185,36,710.28,3
14868.0,2,144,2953.59,0
14869.0,8,71,725.7,0
14870.0,261,13,327.25,3
14871.0,2,98,522.38,0
14873.0,209,28,519.68,3
14875.0,107,47,1465.3200000000002,1
14878.0,12,124,1485.54,0
14880.0,76,47,706.19,1
14881.0,19,17,255.4,0
14882.0,26,11,589.7,0
14883.0,18,53,761.59,0
14885.0,131,15,765.3199999999999,1
14886.0,252,18,364.8,3
14887.0,78,6,1862.0,1
14888.0,206,20,369.2,3
14889.0,335,10,135.9,3
14890.0,253,7,125.65,3
14891.0,147,33,554.38,1
14893.0,9,73,1237.8500000000001,0
14894.0,84,23,655.75,1
14895.0,7,498,11138.710000000001,0
14896.0,204,43,468.77000000000004,3
14897.0,7,55,1366.38,0
14898.0,22,116,1303.52,0
14901.0,10,96,1421.29,0
14902.0,25,20,332.66,0
14903.0,20,355,2810.63,0
14904.0,1,69,1025.44,0
14905.0,157,17,616.15,1
14907.0,2,165,3501.1,0
14908.0,73,9,277.8,1
14910.0,2,30,434.35,0
14911.0,0,5677,143825.06,2
14912.0,16,27,867.85,0
14913.0,35,87,1227.43,0
14915.0,90,12,307.48,1
14916.0,70,77,1268.98,1
14918.0,115,45,1610.15,1
14920.0,212,57,977.77,3
14921.0,29,78,1316.07,0
14923.0,50,44,749.1,1
14924.0,245,10,310.05,3
14929.0,31,11,223.88,0
14930.0,108,128,2372.86,1
14931.0,4,41,1257.68,0
14932.0,365,17,363.53,3
14934.0,81,87,1890.94,1
14935.0,296,10,1784.71,3
14936.0,33,364,8137.02,0
14937.0,56,34,1621.88,1
14944.0,29,170,5900.25,0
14946.0,13,3,100.9,0
14947.0,71,14,290.82,1
14948.0,22,63,1101.97,0
14950.0,18,19,371.2,0
14951.0,78,20,311.69,1
14952.0,59,138,8099.49,0
14953.0,24,55,289.82,0
14954.0,11,85,336.17,0
14957.0,252,12,58.49,3
14958.0,146,42,499.68,1
14959.0,63,59,695.42,1
14960.0,7,27,221.27,0
14961.0,10,312,7044.68,0
14962.0,270,5,126.7,3
14963.0,9,198,1487.8,0
14964.0,246,13,206.21,3
14965.0,95,83,599.0,1
14966.0,14,38,191.32,0
14967.0,49,6,463.8,1
14968.0,29,37,147.59,0
14970.0,67,34,1592.06,1
14971.0,34,160,1116.57,0
14972.0,127,18,114.77,1
14973.0,106,32,1314.45,1
14974.0,36,21,114.39,0
14975.0,56,11,279.94,1
14976.0,56,72,790.86,1
14978.0,71,216,1931.42,0
14981.0,245,8,102.12,3
14984.0,18,41,213.27,0
14985.0,197,87,296.75,3
14987.0,15,4,326.4,0
14988.0,211,40,334.54,3
14995.0,38,61,233.23000000000002,0
14997.0,45,26,546.1999999999999,1
14998.0,169,75,429.87,1
15000.0,47,77,490.52,0
15002.0,115,115,1641.76,1
15004.0,146,158,1246.32,1
15005.0,15,1119,6316.57,0
15006.0,50,144,502.09,0
15007.0,158,12,156.91,1
15009.0,11,182,1261.78,0
15010.0,35,20,308.94,0
15012.0,53,128,423.04,0
15014.0,42,35,260.17,0
15016.0,172,20,170.04,1
15017.0,33,20,125.58,0
15018.0,38,31,496.21000000000004,0
15019.0,266,70,266.0,3
15021.0,8,472,1914.82,0
15022.0,11,135,905.04,0
15023.0,2,562,6802.76,0
15024.0,9,155,1661.33,0
15025.0,32,72,377.01,0
15026.0,79,61,469.0,1
15027.0,30,35,1066.1499999999999,0
15028.0,7,48,627.13,0
15030.0,71,7,518.28,1
15031.0,3,111,668.14,0
15032.0,255,52,4959.1,3
15033.0,4,510,2586.67,0
15034.0,15,394,4308.61,0
15035.0,89,27,252.73000000000002,1
15036.0,71,127,465.55,1
15038.0,58,130,705.49,0
15039.0,9,1502,19914.44,0
15041.0,169,67,180.35,1
15042.0,198,5,135.93,3
15043.0,30,3,537.0,0
15044.0,18,453,7700.2300000000005,0
15045.0,151,12,735.66,1
15046.0,8,206,5213.7699999999995,0
15047.0,269,22,343.62,3
15048.0,64,97,384.05,1
15049.0,273,3,121.17000000000002,3
15050.0,24,78,1782.09,0
15051.0,22,143,1391.61,0
15052.0,318,30,215.78,3
15053.0,4,71,697.79,0
15054.0,11,114,302.1,0
15057.0,274,25,1489.5,3
15058.0,24,276,2124.9900000000002,0
15059.0,40,237,1337.72,0
15060.0,7,121,303.09,0
15061.0,3,403,54534.14,0
15062.0,70,57,987.86,1
15063.0,212,5,370.79999999999995,3
15065.0,37,155,3158.13,0
15066.0,52,42,893.59,1
15067.0,77,82,1744.76,1
15068.0,45,104,553.36,0
15069.0,178,70,1109.53,1
15070.0,372,1,106.2,3
15071.0,93,26,982.07,1
15073.0,9,54,1043.41,0
15074.0,104,42,748.87,1
15075.0,77,27,773.03,1
15076.0,172,49,880.85,1
15078.0,6,440,9743.11,0
15079.0,212,47,895.61,3
15081.0,21,33,504.8,0
15083.0,256,5,88.2,3
15087.0,281,15,306.94,3
15088.0,20,57,1160.07,0
15089.0,9,145,2420.84,0
15090.0,307,23,381.32,3
15091.0,67,30,480.71,1
15092.0,214,26,457.81,3
15093.0,17,108,4597.02,0
15095.0,103,47,1370.6,1
15096.0,42,11,219.39000000000001,1
15097.0,3,25,248.08,0
15098.0,181,3,39916.5,1
15099.0,83,23,410.48,1
15100.0,333,3,876.0,3
15101.0,8,8,317.53,0
15103.0,30,35,703.36,0
15104.0,196,69,1027.44,3
15105.0,17,101,2298.93,0
15106.0,17,100,1422.52,0
15107.0,310,17,319.5,3
15108.0,141,60,1300.25,1
15109.0,245,28,484.95,3
15110.0,23,35,996.1,0
15111.0,28,84,1567.48,0
15113.0,9,100,3609.33,0
15114.0,29,197,2760.56,0
15115.0,17,21,340.11,0
15116.0,17,45,1352.75,0
15117.0,14,79,1551.78,0
15118.0,133,1,244.8,1
15119.0,245,14,266.4,3
15120.0,133,21,358.82,1
15121.0,49,28,457.72,1
15122.0,113,82,1633.78,1
15123.0,6,106,2199.31,0
15124.0,22,15,184.19,0
15125.0,24,127,11528.48,0
15127.0,65,16,406.53,1
15128.0,59,102,1471.0,0
15129.0,49,84,3447.4,0
15130.0,169,22,330.11,1
15132.0,17,52,977.9300000000001,0
15133.0,127,29,982.42,1
15134.0,14,73,1387.99,0
15135.0,238,9,139.05,3
15136.0,2,68,1286.7,0
15139.0,239,13,178.96,3
15140.0,51,80,2354.25,0
15142.0,45,26,498.74,1
15143.0,225,14,259.45,3
15144.0,7,217,6580.44,0
15145.0,3,67,1194.73,0
15146.0,164,91,1327.16,1
15147.0,239,28,623.5,3
15148.0,10,20,301.29,0
15149.0,133,23,520.8000000000001,1
15150.0,16,343,5314.47,0
15152.0,9,271,4745.69,0
15153.0,30,22,329.25,0
15154.0,74,85,296.42,1
15156.0,0,55,961.49,0
15157.0,3,125,1936.07,0
15158.0,44,7,401.40000000000003,1
15159.0,1,710,18641.010000000002,0
15160.0,356,4,158.16,3
15163.0,17,29,304.47,0
15164.0,68,103,843.05,1
15165.0,372,27,487.75,3
15167.0,320,41,163.0,3
15168.0,25,5,106.56,0
15171.0,330,5,1289.5,3
15172.0,8,110,1624.05,0
15174.0,322,11,135.75,3
15175.0,71,23,224.14,1
15178.0,259,3,40.5,3
15179.0,17,93,2206.95,0
15180.0,366,6,87.5,3
15181.0,65,16,689.4799999999999,1
15182.0,153,29,622.85,1
15184.0,28,63,406.76,0
15185.0,69,21,310.62,1
15186.0,13,19,411.41,0
15187.0,1,91,4777.18,0
15189.0,0,212,16225.39,0
15192.0,119,51,1044.32,1
15193.0,60,19,499.32,1
15194.0,2,310,7616.53,0
15195.0,2,1,3861.0,0
15197.0,10,32,1079.6100000000001,0
15198.0,91,10,193.64,1
15199.0,58,13,1268.7,1
15201.0,86,69,1236.54,1
15203.0,25,142,1827.8,0
15204.0,356,9,316.58,3
15205.0,84,37,653.24,1
15206.0,9,9,420.29999999999995,0
15208.0,0,42,870.12,0
15210.0,224,20,331.18,3
15211.0,59,52,894.4100000000001,1
15212.0,240,5,101.8,3
15213.0,318,24,328.35,3
15214.0,1,110,1661.44,0
15215.0,46,35,734.94,1
15216.0,87,2,96.6,1
15218.0,10,166,5756.89,0
15219.0,175,9,305.75,1
15220.0,51,117,1778.96,0
15221.0,365,5,403.25,3
15222.0,318,5,585.0,3
15223.0,225,20,755.75,3
15224.0,357,14,322.08,3
15225.0,233,23,409.40000000000003,3
15226.0,310,8,154.41,3
15227.0,36,58,1219.4,0
15228.0,65,125,3386.71,0
15230.0,238,23,429.6,3
15232.0,112,31,612.06,1
15234.0,276,14,197.0,3
15235.0,217,143,2247.51,3
15236.0,298,15,321.05,3
15237.0,1,99,1412.32,0
15238.0,28,50,1071.99,0
15239.0,9,49,780.59,0
15240.0,44,78,1706.57,0
15241.0,66,110,1756.44,1
15243.0,73,22,316.68,1
15244.0,64,34,631.57,1
15245.0,133,89,2515.84,1
15246.0,237,33,514.15,3
15247.0,121,6,356.0,1
15249.0,31,350,6688.46,0
15251.0,8,111,10484.99,0
15252.0,35,44,740.78,0
15253.0,15,53,918.1999999999999,0
15254.0,126,18,300.36,1
15255.0,66,47,890.85,1
15256.0,148,6,98.45,1
15257.0,282,7,317.15,3
15258.0,168,34,623.16,1
15260.0,99,77,1810.77,1
15261.0,134,19,254.82,1
15262.0,323,10,178.95000000000002,3
15263.0,106,12,156.51,1
15264.0,63,23,393.74,1
15265.0,150,82,1506.1200000000001,1
15266.0,337,6,119.3,3
15267.0,21,11,1717.36,0
15269.0,23,2,408.8,0
15270.0,15,41,2379.49,0
15271.0,6,274,2507.07,0
15272.0,56,63,721.94,1
15274.0,3,47,716.57,0
15275.0,37,41,615.14,0
15276.0,65,52,135.31,1
15277.0,46,12,255.89999999999998,1
15279.0,354,19,290.51,3
15280.0,171,16,113.12,1
15281.0,58,139,2332.15,0
15286.0,49,3,240.55,1
15287.0,21,20,486.69,0
15288.0,42,88,2306.52,0
15289.0,28,58,939.78,0
15290.0,4,204,7943.22,0
15291.0,25,103,4668.3,0
15292.0,200,25,180.94,3
15296.0,50,194,3672.86,0
15297.0,9,39,641.94,0
15298.0,1,192,4799.9,0
15299.0,66,7,4507.01,1
15300.0,63,28,496.44,1
15301.0,50,243,5070.35,0
15303.0,289,31,574.02,3
15304.0,60,23,694.4000000000001,1
15306.0,63,58,1174.35,1
15307.0,95,12,205.3,1
15308.0,273,19,310.47,3
15311.0,0,2379,60767.9,2
15312.0,74,47,924.85,1
15313.0,109,1,52.0,1
15314.0,198,24,327.97,3
15315.0,63,37,570.5,1
15316.0,326,1,165.0,3
15318.0,3,33,312.62,0
15319.0,283,16,204.5,3
15320.0,43,36,267.13,1
15321.0,70,95,2748.31,1
15322.0,85,42,679.68,1
15325.0,103,49,162.29,1
15326.0,333,29,311.71,3
15327.0,52,10,208.75,1
15329.0,38,57,1049.7,0
15330.0,31,13,714.96,0
15332.0,365,35,1661.06,3
15333.0,207,16,1028.56,3
15334.0,156,99,351.67,1
15335.0,53,36,173.97,1
15339.0,65,86,574.07,1
15341.0,80,17,2020.52,1
15342.0,129,24,406.09,1
15343.0,86,21,364.5,1
15344.0,0,26,563.94,0
15345.0,45,20,393.54,1
15346.0,332,17,252.42000000000002,3
15347.0,365,5,201.60000000000002,3
15348.0,71,9,158.04,1
15349.0,157,72,473.81,1
15350.0,372,5,115.65,3
15351.0,11,225,1960.1100000000001,0
15353.0,254,63,777.02,3
15355.0,28,14,277.05,0
15356.0,30,519,2766.5,0
15358.0,4,551,8347.2,0
15360.0,39,13,427.93,1
15361.0,361,7,418.92,3
15363.0,372,16,326.0,3
15364.0,95,29,913.19,1
15365.0,25,114,2314.32,0
15366.0,74,44,602.51,1
15367.0,56,95,1877.59,0
15368.0,20,4,446.94000000000005,0
15370.0,40,94,2386.05,0
15372.0,136,27,2007.3999999999999,1
15373.0,7,132,2415.91,0
15374.0,128,3,168.0,1
15376.0,39,117,1233.3600000000001,0
15379.0,168,194,3703.29,1
15380.0,8,36,1690.2600000000002,0
15381.0,213,8,596.85,3
15382.0,14,302,5955.71,0
15384.0,169,41,642.41,1
15385.0,39,12,316.88,1
15386.0,185,31,394.14,3
15388.0,269,10,140.54,3
15389.0,171,1,500.0,1
15392.0,4,84,1535.53,0
15393.0,15,12,231.86,0
15394.0,9,85,2183.54,0
15395.0,325,7,107.45,3
15396.0,112,14,288.18,1
15397.0,289,6,94.0,3
15398.0,15,73,1345.53,0
15399.0,0,50,815.77,0
15400.0,91,12,716.2,1
15402.0,148,42,626.77,1
15405.0,188,8,349.1,3
15406.0,30,53,510.71000000000004,0
15407.0,33,153,1056.44,0
15408.0,263,34,267.18,3
15410.0,83,122,3450.84,1
15411.0,25,99,1358.88,0
15412.0,170,10,190.53,1
15414.0,9,39,774.9000000000001,0
15415.0,312,48,572.8100000000001,3
15416.0,64,192,3984.32,0
15417.0,84,28,508.8,1
15419.0,24,8,135.86,0
15421.0,58,53,950.36,1
15422.0,322,6,97.7,3
15423.0,37,2,43.5,1
15424.0,253,17,383.34,3
15426.0,18,292,1447.39,0
15427.0,32,306,1483.14,0
15428.0,14,6,93.78,0
15429.0,26,82,397.35,0
15432.0,22,10,171.19,0
15433.0,213,41,533.3,3
15434.0,7,55,1041.48,0
15435.0,21,29,149.29,0
15436.0,11,329,1122.53,0
15437.0,261,45,200.16,3
15438.0,130,25,156.57999999999998,1
15440.0,54,62,383.68,1
15442.0,248,2,594.0,3
15443.0,1,382,3236.91,0
15444.0,8,219,1418.26,0
15445.0,263,5,113.5,3
15447.0,330,9,155.17,3
15448.0,312,28,494.64,3
15449.0,25,60,974.52,0
15450.0,29,30,429.84,0
15452.0,29,58,538.73,0
15453.0,1,286,1388.37,0
15454.0,361,25,179.1,3
15456.0,282,60,447.22,3
15457.0,261,58,237.07,3
15458.0,24,7,161.64,0
15460.0,353,58,216.76,3
15462.0,93,11,234.6,1
15463.0,28,7,126.14,0
15464.0,337,157,1048.85,3
15465.0,19,97,7354.62,0
15466.0,84,57,334.53,1
15467.0,8,52,524.88,0
15468.0,50,24,467.51,1
15469.0,49,24,538.55,1
15471.0,1,77,469.48,0
15472.0,112,76,371.56,1
15473.0,13,11,1771.2,0
15475.0,76,29,454.10999999999996,1
15478.0,39,46,1441.42,0
15480.0,115,45,905.5,1
15482.0,15,98,11054.96,0
15483.0,160,88,233.81,1
15484.0,0,188,3594.31,0
15485.0,29,86,2575.0,0
15488.0,92,2,91.32000000000001,1
15489.0,22,50,1134.28,0
15491.0,94,154,3100.09,1
15492.0,27,35,659.4599999999999,0
15493.0,32,297,2001.8,0
15494.0,20,125,1299.23,0
15497.0,17,15,1262.2,0
15498.0,2,512,13316.4,0
15500.0,7,68,1131.56,0
15502.0,15,213,10384.93,0
15503.0,362,70,147.09,3
15504.0,80,13,52.83,1
15505.0,52,97,3610.96,0
15506.0,22,164,979.26,0
15507.0,171,46,492.36,1
15508.0,188,92,1000.27,3
15510.0,330,1,250.0,3
15511.0,11,160,909.23,0
15512.0,155,7,121.0,1
15513.0,32,308,14758.220000000001,0
15514.0,11,178,4139.46,0
15516.0,44,15,62.43,1
15517.0,232,27,267.03,3
15518.0,63,214,1942.45,0
15520.0,1,18,343.5,0
15521.0,39,185,3000.2,0
15522.0,32,57,398.84,0
15523.0,83,10,412.01000000000005,1
15524.0,24,1,440.0,0
15525.0,1,178,825.92,0
15526.0,32,4,148.44,0
15527.0,18,163,2429.78,0
15528.0,253,26,229.33,3
15529.0,22,672,3995.23,0
15530.0,21,108,1502.35,0
15531.0,7,228,2007.44,0
15532.0,24,256,1580.93,0
15533.0,18,83,807.57,0
15535.0,172,75,536.4,1
15537.0,162,24,110.92,1
15539.0,6,41,538.46,0
15540.0,10,15,213.3,0
15541.0,113,29,85.13000000000001,1
15543.0,287,28,127.86,3
15544.0,8,259,3546.71,0
15545.0,53,81,292.71999999999997,0
15547.0,6,702,4954.84,0
15549.0,76,115,1693.26,1
15550.0,3,61,575.63,0
15551.0,36,29,436.06,0
15552.0,216,17,90.12,3
15553.0,59,56,437.23,1
15554.0,277,14,217.2,3
15555.0,11,899,4805.17,0
15556.0,23,31,279.77,0
15557.0,28,20,473.65000000000003,0
15561.0,11,27,800.59,0
15562.0,351,1,134.55,3
15563.0,21,113,1400.44,0
15565.0,49,8,173.16,1
15567.0,18,7,186.01,0
15568.0,2,53,758.29,0
15569.0,103,31,1375.71,1
15570.0,6,323,4165.52,0
15571.0,11,57,650.4300000000001,0
15572.0,4,215,2552.86,0
15573.0,31,104,607.45,0
15574.0,177,168,702.25,1
15576.0,37,45,940.6700000000001,0
15577.0,150,39,258.88,1
15578.0,161,13,127.1,1
15579.0,68,51,348.6,1
15581.0,120,150,3679.9700000000003,1
15582.0,24,44,682.9100000000001,0
15584.0,23,123,725.11,0
15585.0,176,31,455.3,1
15587.0,49,9,913.6800000000001,1
15589.0,255,29,478.53000000000003,3
15592.0,46,24,388.58,1
15593.0,70,5,199.8,1
15594.0,15,103,1771.78,0
15596.0,100,77,1406.59,1
15597.0,34,22,324.57,0
15598.0,52,14,240.68,1
15599.0,26,52,761.74,0
15601.0,10,410,6776.56,0
15602.0,7,47,1297.8700000000001,0
15603.0,78,2,48.480000000000004,1
15604.0,51,17,216.39,1
15605.0,35,67,1198.23,0
15606.0,60,77,2920.16,0
15607.0,336,13,104.76,3
15608.0,27,60,1093.68,0
15609.0,183,16,298.48,1
15610.0,51,6,112.46000000000001,1
15611.0,9,43,1591.45,0
15612.0,35,6,195.15,0
15615.0,9,423,10399.74,0
15618.0,32,45,776.851,0
15619.0,10,3,336.40000000000003,0
15620.0,56,100,1553.18,0
15621.0,3,16,1293.03,0
15622.0,42,185,3709.56,0
15623.0,140,19,301.03,1
15624.0,116,34,588.13,1
15625.0,103,64,1534.26,1
15626.0,74,49,675.8,1
15628.0,4,155,2870.2400000000002,0
15630.0,44,60,1186.35,0
15632.0,15,167,3285.31,0
15634.0,16,15,243.55,0
15636.0,89,25,724.76,1
15637.0,52,15,223.36,1
15639.0,133,25,425.32,1
15640.0,3,484,12515.66,0
15641.0,104,119,1887.2,1
15643.0,191,33,664.0,3
15644.0,165,238,813.0,1
15645.0,18,52,612.01,0
15646.0,157,35,447.64000000000004,1
15648.0,203,25,657.35,3
15649.0,335,2,816.0,3
15651.0,36,32,646.3,0
15652.0,90,21,337.74,1
15653.0,92,6,877.4399999999999,1
15654.0,8,21,922.53,0
15655.0,242,34,560.67,3
15656.0,44,47,748.5,0
15657.0,22,1,30.0,0
15658.0,189,48,1024.1000000000001,3
15659.0,43,11,306.45,1
15660.0,24,90,1600.86,0
15661.0,316,5,309.8,3
15663.0,105,9,138.14,1
15664.0,50,17,386.43,1
15665.0,167,116,2242.01,1
15667.0,39,13,301.32,1
15668.0,217,1,76.32000000000001,3
15669.0,39,33,684.34,0
15670.0,296,12,173.05,3
15671.0,18,78,2657.13,0
15673.0,87,155,2881.02,1
15674.0,72,114,2446.6,1
15675.0,80,21,323.69,1
15676.0,18,202,3435.76,0
15677.0,48,33,657.23,1
15678.0,52,12,352.7,1
15679.0,23,110,781.28,0
15680.0,8,78,1333.68,0
15681.0,24,53,1426.16,0
15683.0,116,10,193.75,1
15687.0,8,166,2993.1,0
15689.0,119,9,254.1,1
15690.0,3,19,239.76,0
15691.0,251,2,136.8,3
15692.0,27,12,191.04,0
15694.0,0,78,6479.4,0
15695.0,266,22,409.98,3
15696.0,32,171,2736.46,0
15699.0,17,18,309.65,0
15700.0,171,86,696.68,1
15701.0,1,237,1542.14,0
15703.0,264,5,211.5,3
15704.0,139,117,2293.62,1
15705.0,200,6,143.1,3
15706.0,63,55,1060.56,1
15707.0,34,214,945.58,0
15708.0,40,288,3364.2400000000002,0
15709.0,283,6,133.25,3
15712.0,8,53,1072.3600000000001,0
15713.0,142,19,356.7,1
15714.0,11,35,330.88,0
15716.0,145,118,1118.81,1
15717.0,233,7,150.3,3
15719.0,32,937,5045.61,0
15720.0,23,128,598.73,0
15721.0,11,91,507.08,0
15722.0,35,69,2222.56,0
15723.0,364,41,203.1,3
15724.0,200,11,218.25,3
15725.0,14,32,415.25,0
15727.0,16,302,5178.96,0
15729.0,212,5,85.0,3
15730.0,65,70,1120.88,1
15732.0,211,14,294.12,3
15733.0,282,10,162.3,3
15734.0,114,26,1339.45,1
15737.0,14,72,1205.1200000000001,0
15738.0,18,173,4812.42,0
15739.0,65,8,449.12,1
15740.0,48,9,154.88,1
15743.0,15,88,784.46,0
15744.0,77,3,34.8,1
15745.0,18,62,1094.59,0
15746.0,133,28,196.88,1
15747.0,12,93,974.04,0
15748.0,39,21,149.31,1
15749.0,234,10,44534.3,3
15750.0,2,293,2465.48,0
15752.0,39,411,2637.38,0
15753.0,304,1,79.2,3
15754.0,50,28,458.57,1
15755.0,9,141,2364.25,0
15756.0,60,192,532.96,0
15757.0,65,45,714.42,1
15758.0,24,9,205.25,0
15759.0,217,7,253.04,3
15762.0,64,37,583.75,1
15763.0,31,61,1086.92,0
15764.0,87,180,3279.97,1
15766.0,63,11,315.06,1
15768.0,115,27,621.8299999999999,1
15769.0,6,130,56252.72,0
15773.0,5,10,635.6800000000001,0
15774.0,68,25,270.8,1
15775.0,244,7,104.9,3
15776.0,132,18,241.62,1
15777.0,240,21,1047.11,3
15780.0,183,29,475.28000000000003,1
15781.0,24,20,345.46,0
15782.0,9,43,2614.7400000000002,0
15783.0,10,14,246.3,0
15785.0,32,83,2328.9700000000003,0
15786.0,45,267,4932.2,0
15787.0,25,206,948.05,0
15789.0,357,25,351.3,3
15790.0,9,35,220.85,0
15791.0,43,75,1612.69,0
15793.0,14,12,965.61,0
15795.0,149,42,610.01,1
15796.0,0,133,2711.56,0
15797.0,112,8,2207.4,1
15799.0,75,98,884.14,1
15800.0,106,119,699.08,1
15801.0,45,64,1063.95,0
15802.0,142,1,451.42,1
15803.0,50,8,415.82000000000005,1
15804.0,0,263,4206.39,0
15805.0,22,301,5528.4800000000005,0
15806.0,45,31,784.58,1
15807.0,49,48,903.9,1
15808.0,305,208,3734.9700000000003,3
15809.0,35,35,515.77,0
15810.0,78,89,1391.98,1
15811.0,21,133,2218.62,0
15812.0,106,41,1801.14,1
15813.0,207,40,1303.9099999999999,3
15814.0,16,72,1945.33,0
15815.0,63,49,2100.6,1
15819.0,48,123,1905.45,0
15820.0,319,17,206.98,3
15821.0,43,62,570.96,0
15822.0,2,33,885.47,0
15823.0,371,1,15.0,3
15825.0,171,20,532.94,1
15826.0,55,68,1654.31,1
15827.0,72,115,1836.0900000000001,1
15829.0,98,51,636.14,1
15830.0,37,39,576.0,0
15831.0,57,68,801.76,1
15832.0,253,54,836.79,3
15834.0,69,273,2233.75,0
15835.0,43,50,954.09,0
15836.0,49,10,137.37,1
15837.0,64,24,391.98,1
15838.0,10,167,33643.08,0
15839.0,32,62,1048.49,0
15840.0,58,27,355.56,1
15841.0,72,47,1224.06,1
15843.0,303,8,118.95000000000002,3
15844.0,45,11,130.73999999999998,1
15845.0,17,138,3711.77,0
15847.0,37,22,389.27,0
15850.0,18,97,238.85,0
15852.0,186,22,160.71,3
15853.0,51,30,110.8,1
15854.0,3,140,2974.65,0
15855.0,136,80,712.24,1
15856.0,3,645,16387.57,0
15857.0,18,14,297.0,0
15858.0,15,191,1438.85,0
15860.0,40,142,977.21,0
15861.0,11,546,3165.36,0
15862.0,7,147,832.88,0
15863.0,25,18,68.84,0
15864.0,21,20,1936.3200000000002,0
15865.0,40,40,895.13,0
15866.0,100,45,230.53,1
15867.0,4,461,3812.64,0
15869.0,276,15,149.64,3
15870.0,32,76,354.09000000000003,0
15872.0,14,128,360.93,0
15874.0,63,120,4405.88,0
15877.0,1,129,493.28,0
15880.0,368,105,343.28000000000003,3
15881.0,311,29,501.39000000000004,3
15882.0,198,23,516.36,3
15883.0,1,49,396.48,0
15885.0,92,18,379.35,1
15886.0,59,12,181.09,1
15888.0,80,12,168.31,1
15889.0,156,93,446.87,1
15891.0,226,62,524.52,3
15894.0,252,41,263.55,3
15895.0,149,11,179.17,1
15897.0,193,24,222.05,3
15898.0,0,86,1388.88,0
15899.0,368,4,56.25,3
15900.0,23,51,351.11,0
15901.0,16,116,363.88,0
15903.0,9,74,5126.76,0
15904.0,7,30,164.68,0
15906.0,19,150,1567.69,0
15907.0,3,249,967.45,0
15909.0,173,7,191.94,1
15910.0,0,267,1232.18,0
15912.0,177,19,264.62,1
15916.0,15,155,1528.09,0
15917.0,247,12,123.1,3
15918.0,190,40,334.23,3
15919.0,19,143,639.89,0
15920.0,153,60,167.5,1
15921.0,172,25,336.03000000000003,1
15922.0,372,11,369.5,3
15923.0,372,21,127.08,3
15925.0,193,12,207.15,3
15930.0,66,21,426.63,1
15932.0,3,115,2495.87,0
15933.0,20,74,1107.46,0
15935.0,238,12,416.86,3
15937.0,63,7,145.35,1
15938.0,111,18,404.58,1
15939.0,89,76,6115.01,1
15940.0,310,1,35.8,3
15942.0,133,14,337.44,1
15944.0,276,6,325.1,3
